"","OFFENSE","ASR_ID","CONTENTS","STATE","ORI","GROUP","DIV","YEAR","MSA","SUB","REPORT","ADJUST","SEQNO","COUNTY","CORE","POP","AGENCNT","AGENCY","STNAME","CARD1","CARD2","CARD3","M0_9","M10_12","M13_14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25_29","M30_34","M35_39","M40_44","M45_49","M50_54","M55_59","M60_64","M65","F0_9","F10_12","F13_14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25_29","F30_34","F35_39","F40_44","F45_49","F50_54","F55_59","F60_64","F65","JW","JB","JI","JA","JH","JN","AW","AB","AI","AA","AH","AN","offense_name","short_name","total_arrests","youth_arrests","adult_arrests"
"156","110",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,1,2,0,0,1,0,1,6,2,4,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,2,1,3,1,0,2,3,0,0,0,0,0,0,0,0,0,0,25,13,0,0,0,0,"Fraud","Fraud",38,0,38
"157","110",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,0,0,0,0,0,2,1,2,0,1,5,3,7,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,2,5,3,0,2,0,0,0,1,0,0,0,0,0,38,11,0,0,0,0,"Fraud","Fraud",50,1,49
"158","110",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2003,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58818,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,2,3,1,0,0,2,1,1,10,7,5,5,4,1,1,0,0,0,0,0,0,1,0,1,4,2,1,0,2,0,3,3,4,0,6,2,0,0,0,2,1,0,0,0,0,37,32,0,0,0,0,"Fraud","Fraud",72,3,69
"159","110",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2001,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58463,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,2,4,3,0,2,1,0,3,5,4,1,9,8,7,0,1,0,0,0,0,0,0,0,0,0,3,1,1,2,2,8,2,4,2,3,1,0,0,0,0,1,0,1,0,0,47,29,0,1,0,0,"Fraud","Fraud",79,2,77
"160","110",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,3,1,3,0,1,7,11,6,5,6,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,4,6,3,2,1,0,0,0,0,0,0,0,0,0,0,36,29,0,2,0,0,"Fraud","Fraud",67,0,67
"161","120",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","No Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Embezzlement","Embezzlement",1,0,1
"162","120",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Embezzlement","Embezzlement",2,0,2
"163","120",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2006,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58797,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","No Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Embezzlement","Embezzlement",2,0,2
"164","120",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","No Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Embezzlement","Embezzlement",1,0,1
"165","120",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2003,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58818,1,"BENSALEM TOWNSHIP","PA","No Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Embezzlement","Embezzlement",1,0,1
"166","120",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2001,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58463,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","No Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Embezzlement","Embezzlement",1,0,1
"167","120",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","No adult female reported","No juvenile reported",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Embezzlement","Embezzlement",1,0,1
"168","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,0,2,1,0,0,1,2,1,0,5,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,11,10,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",23,2,21
"169","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,1,0,1,3,2,1,2,0,0,3,7,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,20,11,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",32,1,31
"170","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2014,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60506,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,1,1,5,2,0,0,0,0,1,0,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,6,3,0,0,0,0,12,3,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",24,9,15
"171","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,0,0,1,4,3,0,2,4,0,0,3,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,12,12,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",28,4,24
"172","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2008,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58400,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,1,0,3,1,3,0,3,1,1,2,4,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,19,6,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",29,4,25
"173","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2010,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60427,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,1,0,0,0,4,0,2,3,0,1,1,6,2,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,24,6,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",31,1,30
"174","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2009,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",58284,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,2,1,1,1,0,1,1,7,1,2,3,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",27,0,27
"175","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,1,0,0,0,1,5,0,1,2,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16,4,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",21,1,20
"176","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2012,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60665,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,1,0,0,2,0,1,0,2,4,1,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,20,3,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",24,1,23
"177","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2001,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58463,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,1,3,2,2,2,2,0,2,0,3,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,5,1,0,0,0,0,10,10,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",26,6,20
"178","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2003,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58818,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,1,4,0,2,2,1,1,3,1,0,3,4,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,20,6,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",31,5,26
"179","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2004,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58833,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,1,0,3,1,4,3,2,1,2,1,1,1,4,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,6,4,0,0,0,0,18,8,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",36,10,26
"180","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,1,0,1,0,1,0,3,1,0,1,2,2,3,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,8,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",25,2,23
"181","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2006,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58797,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,2,0,0,0,1,0,0,0,1,0,2,3,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,5,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",19,2,17
"182","130",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2000,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58434,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,1,2,1,0,3,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,8,6,0,0,0,0,"Stolen property - buy, receive, possess","Stolen property",19,5,14
"183","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2009,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",58284,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,1,7,0,2,1,6,2,4,4,1,1,0,6,3,1,2,1,2,2,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,11,2,0,0,0,0,33,7,0,1,0,0,"Vandalism","Vandalism",54,13,41
"184","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,2,3,1,0,4,0,4,1,3,2,1,2,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,10,0,0,0,0,0,19,7,0,1,0,0,"Vandalism","Vandalism",37,10,27
"185","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2014,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60506,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,2,3,1,1,1,2,1,2,1,1,0,3,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,5,1,0,1,0,0,15,11,0,0,0,0,"Vandalism","Vandalism",33,7,26
"186","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2001,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58463,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,2,1,2,2,7,5,6,3,1,1,0,0,4,5,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,15,1,0,0,0,0,24,7,0,0,0,0,"Vandalism","Vandalism",47,16,31
"187","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2003,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58818,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,2,9,4,7,6,1,3,4,1,0,0,2,1,3,3,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,27,2,0,0,0,0,25,5,0,0,0,0,"Vandalism","Vandalism",59,29,30
"188","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2000,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58434,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,1,2,0,3,1,0,1,1,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,3,0,0,0,0,"Vandalism","Vandalism",19,4,15
"189","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,3,1,1,2,3,3,2,6,4,0,0,8,1,1,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,5,3,0,1,0,0,32,4,0,0,0,0,"Vandalism","Vandalism",45,9,36
"190","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2012,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60665,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,1,3,0,4,3,0,1,1,1,0,1,6,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,2,0,0,0,0,0,1,0,0,7,2,0,0,0,0,23,4,0,0,0,0,"Vandalism","Vandalism",36,9,27
"191","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,2,5,4,3,5,4,3,3,3,3,0,0,5,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,17,2,0,0,0,0,28,4,0,0,0,0,"Vandalism","Vandalism",51,19,32
"192","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2010,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60427,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,15,3,4,2,0,1,5,1,1,1,0,6,6,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,18,5,1,1,0,0,22,6,0,1,0,0,"Vandalism","Vandalism",54,25,29
"193","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2006,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58797,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,10,23,8,5,2,2,3,6,7,3,2,3,9,3,2,4,0,3,0,0,0,0,0,0,1,1,0,1,2,2,0,1,0,1,2,0,3,0,2,0,1,0,0,41,9,0,0,0,0,54,8,0,0,0,0,"Vandalism","Vandalism",112,50,62
"194","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,1,2,7,1,7,4,5,1,2,0,1,2,1,4,2,3,1,0,0,0,0,0,0,2,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,20,2,0,0,0,0,30,1,1,0,0,0,"Vandalism","Vandalism",54,22,32
"195","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2004,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58833,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,4,7,7,6,8,3,0,2,1,2,3,2,0,1,1,2,0,1,0,0,0,1,1,0,2,0,0,1,1,0,3,0,0,2,1,1,2,0,0,0,0,0,26,2,0,0,0,0,33,2,2,0,0,0,"Vandalism","Vandalism",65,28,37
"196","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,2,16,10,2,3,7,1,1,2,1,1,0,4,4,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,31,3,0,0,0,0,26,2,0,0,0,0,"Vandalism","Vandalism",62,34,28
"197","140",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2008,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58400,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,9,3,5,3,2,2,2,2,1,3,1,5,2,3,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,3,1,0,0,1,1,0,0,0,16,5,0,0,0,0,28,10,0,0,0,0,"Vandalism","Vandalism",59,21,38
"198","150",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,"Weapons - carry, possess, etc.","Weapons",12,4,8
"199","150",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","No Adult Female Reported","Juvenile Reported",0,0,2,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,3,0,0,0,0,"Weapons - carry, possess, etc.","Weapons",10,2,8
"200","150",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,0,2,0,1,0,1,1,0,1,2,2,1,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,9,5,0,0,0,0,"Weapons - carry, possess, etc.","Weapons",19,5,14
"201","150",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2014,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60506,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,3,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,3,2,0,0,0,0,"Weapons - carry, possess, etc.","Weapons",11,6,5
"202","150",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,2,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,7,4,0,0,0,0,"Weapons - carry, possess, etc.","Weapons",16,5,11
"203","150",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2006,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58797,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","No Adult Female Reported","Juvenile Reported",0,0,2,0,0,1,1,1,0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7,4,0,0,0,0,"Weapons - carry, possess, etc.","Weapons",14,3,11
"204","150",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","No Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,"Weapons - carry, possess, etc.","Weapons",4,0,4
"205","150",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2000,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58434,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","No Adult Female Reported","Juvenile Reported",0,0,1,0,2,2,0,1,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,6,1,0,0,0,0,"Weapons - carry, possess, etc.","Weapons",12,5,7
"206","150",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2003,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58818,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","No Adult Female Reported","Juvenile Reported",0,0,3,0,2,3,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,"Weapons - carry, possess, etc.","Weapons",15,9,6
